review_id,stars,date,title,text,version,vote_count,app_id,app_name
12504812134,3,2025-04-04,Great idea not great execution,"I was absolutely so excited to get my order. The website has hundreds of amazing options so I was definitely willing to pay for the month when I got my new lease. Everything was included, but it looked like somebody had just thrown all the items in the package all crippled up, and I’m not even sure if it was washed. I found a hairball stuck in one of the zippers of my dress. all of the clothes were wrinkled, and definitely needed a steam or an iron. not sure if I will try again for another month but it’s a good idea.",1.49.1,0,1511548818,Nuuly
12470266639,1,2025-03-27,Constant Inventory Issues,3 of the past 4 months they swapped out items without my permission due to inventory issues. The final straw was this month they swapped out THREE of the six items. That’s half my bag. They didn’t offer anything to fix it. Terrible business practice,1.49.0,0,1511548818,Nuuly
12460849411,5,2025-03-24,LOVE,I absolutely love this dress. I wore it to a horse race in March and it was perfection 💕 I got so many compliments and was told I HAD TO BUY IT! I bought it at an awesome discount and will totally be wearing it again. It is a bit low cut so I can not wear it to work but it is very fun for events. I am pretty busty and it is not too tight in the cheats either.,1.49.0,1,1511548818,Nuuly
12451394958,5,2025-03-22,Love It💗,Love the quality options to look your best everyday💃,1.49.0,0,1511548818,Nuuly
12447780764,5,2025-03-21,Love this top!,So cute and fit perfectly,1.49.0,0,1511548818,Nuuly
12444243818,5,2025-03-20,LOVE!!,Wore this multiple times. Fit perfectly. Wore it for a bachelorette party on a cruise and for my son‘s 10th birthday party in Miami. Received so many compliments I couldn’t return it!,1.49.0,0,1511548818,Nuuly
12415394707,4,2025-03-13,Love Nuuly!,"I love this app, just wish there was a category “newly added” To make sorting through clothes easier. I do love the service. Thank you!",1.48.0,1,1511548818,Nuuly
12413260971,1,2025-03-12,If you are skinny it's awesome,"I am not skinny. I can wear between sizes 8 and 12 and have one of those bodies where not every thing looks great.   With nuuly, you get 6 items. On average 1 fit weird and 1 was damaged or faded. That meant I was really getting four items a month.   If you ride in, they will usually give you a credit for an extra item the following month but what would be better is if they sent a replacement item.",1.48.0,1,1511548818,Nuuly
12409801431,5,2025-03-11,Amazing incredible stunning gorgeous,"Truly amazing!!! I’ve been subscribed for a little over two years now and I love it! They’ve got a wide variety of options, styles, and types of items to rent. The discount on the buying feature is pretty sweet too :) The items I receive are always in great condition and well kept. Anytime I’m going on a trip to a new place, I use Nuuly to get the perfect outfits to have a great vacation!   I just got my most recent order and none of the options fit me due to my own weight fluctuations since recovery/treatment. I messaged for help and got a quick response from Marianna. She was very helpful, kind, and helped me solve this problem, (A problem that had nothing to do with Nuuly). She refunded me for the month and I got to redo my order to get the right sizes <3   Again, truly incredible service, people, and clothing!",1.48.0,1,1511548818,Nuuly
12384581061,5,2025-03-05,Award winning coat,"I was worried this coat would be big, bulking, and all around too much but I love a fringe detail. I got COUNTLESS compliments on this coat! Women, children, men! Everyone was a fan! Total keeper❤️",1.48.0,0,1511548818,Nuuly
12379164648,5,2025-03-03,So cozy,Such an amazing turtleneck! I bought it!,1.48.0,0,1511548818,Nuuly
12369979492,1,2025-03-01,Nope,"I went into this with high hopes because I’ve heard a bunch about how great it is. No. It’s not. I spend 100 something dollars on this and I placed my order yesterday to then go look today and see that TWO of my items have been replaced with other items I did not want. I think this is ridiculous, why is it that I’m paying 100 dollars for them to go into my order and take away the things I want and replace them with things I don’t want. It’s unfair. I wouldn’t recommend if you have a specific event you are ordering for. I had a concert in a week and now I have to search for a new outfit and waste more money because they did this without a warning.",1.48.0,1,1511548818,Nuuly
12359840032,5,2025-02-26,Love!,Best app. The incentive for adding friends is great! I’ve gotten like 7 friends on this app.,1.48.0,0,1511548818,Nuuly
12354858110,5,2025-02-25,Classic Top,Loved this top so much!!,1.47.2,0,1511548818,Nuuly
12333329300,5,2025-02-20,So many compliments,This top was a show stopper.  Every time I wore it I got stopped and told how beautiful it was.,1.47.2,0,1511548818,Nuuly
12327799165,5,2025-02-18,Buy them!!,I wish I would’ve bought them the first time I rented. Afterwards they weren’t available for months in a row. I finally got them again and purchased. So so comfortable and cute! They run really big though,1.47.2,0,1511548818,Nuuly
12327688801,1,2025-02-18,Getting scammy :(,"I used to love nuuly and the ability to pause/unpause at one’s discretion, but the app no longer lets you continue to pause subscription (it takes you back to the home page when you click on subscription) and won’t let you delete account in the app (it holds on the ‘are you sure you want to delete your account’ screen until it times out / you get frustrated)",1.47.2,0,1511548818,Nuuly
12300777201,5,2025-02-11,Simply obsessed,This jacket surpassed my expectations by far! Rented it for a cozy weekend in Vermont and she was BEAUTIFUL! I got so many compliments on her!,1.47.2,0,1511548818,Nuuly
12278985113,5,2025-02-06,My favorite app,I am a nuuly stan forever !!!! The cutest clothes and brands and the fastest shipping. i always get my bags in like 2 days. Loooove,1.47.1,0,1511548818,Nuuly
12270161969,2,2025-02-04,Not Clear,"They allow you to PAY and then add stuff to your cart, but allow other people to rent those items while they are in YOUR cart. It took me hours to decide what I wanted and, of course, my favorite thing in the cart was no longer “available”. So lame. It’s happened multiple times. Like I JUST paid you $100 and you can’t give me a day to decide?",1.46.2,0,1511548818,Nuuly
12263141715,5,2025-02-02,Amazing and soft,"This has such a great feel to the leather, so soft and plush!  It’s a perfect length also!  Perfect little bump of classic rocker vibes!",1.46.2,0,1511548818,Nuuly
12250501475,3,2025-01-30,Downhill,"Nuuly used to be my go to. I have been using it for years. It used to be reliable and most items came new or in like new condition.  Now, it is rare that I get a Nuuly package without a complication, whether it be a missing item, replaced item, stained item, or completely worn out old item. My most recent shipment came with one replaced item and two stained items, leaving me with only three of six items.  Customer service always refunds me $17, which I appreciate. But when I’m relying on certain pieces for special  events or vacations, this makes for a huge last minute “NOOO what am I going to wear” fiasco.  Then I have to do last minute shopping, sometimes doing overnight shopping costs, etc, just to get at item in time for my event or vacation. Just to update, as I received a reply. I always contact customer service, and they do offer refunds. But it is the hugest hassle to order and be short an outfit, CONSISTENTLY. Now when I order, I think “hmmm I wonder what item they will substitute out or what item will arrive damaged, etc”. I have little confidence in receiving a perfect order. If this continues, I will end up cancelling for good.",1.46.2,0,1511548818,Nuuly
12239407226,2,2025-01-27,Never sizes,Anything I want to rent is never in stock in the size. I am considering canceling my subscription.,1.46.1,0,1511548818,Nuuly
12213873337,3,2025-01-21,BRING BACK NEW ARRIVALS,This app is generally easy to use but they recently got rid of the new arrival search option and getting there manually won’t work! It doesn’t return new results! Arg! Major downgrade.,1.45.0,0,1511548818,Nuuly
12197236191,5,2025-01-17,The right fit!,I love this sweater! It is fitted and has a scoop back.  The camo black pattern is the perfect addition to wide leg trousers or leather pants.  I decided to buy this one and I know I am going to be very happy!,1.45.0,0,1511548818,Nuuly
12196744830,5,2025-01-17,True to size. Perfect fit,I did not size up. Ordered my usual size and loved them so much that I bought them. One of my favorite jeans I’ve ordered yet,1.45.0,0,1511548818,Nuuly
12173457198,1,2025-01-11,Love/hate relationship,"I love getting to choose from super cute clothing each month, it has eliminated my precious fast fashion shopping habits!  The downside is the quality at times is really poor and typically each box has at least one damaged item (stained, holes, missing piece).  Initially the customer service was great and always made sure the situation was resolved.  However, month after month I’m starting to feel bad and feel like a Karen, but disappointed when 1/6 items is unwearable due to damage.  Also the customer service more recently does the bare minimum, such as mailing missing parts but not offering any discount or refund.  I love this company but am getting more and more frustrated each month.",1.45.0,1,1511548818,Nuuly
12132491349,5,2025-01-01,Truly Excellent & they go above and beyond!,"Not only have I been using Nuuly for a year+ and leveling up my wardrobe all while reducing waste and saving $$$, the Nuuly team has consistently gone above and beyond for me. Most recently they returned my AirPods which I accidentally mailed back in the pocket of one my items. I thought they were a lost cause and didn’t bother to reach out. Then one day I got a package in the mail which a little handwritten note and my AirPods!! So sweet and kind and I am so so grateful!! Really fantastic team",1.45.0,3,1511548818,Nuuly
12114361680,5,2024-12-27,So fun!,"Had to buy, so cute and fluffy and fun. Makes you feel classy and fancy! Easy to dress up or down.",1.45.0,0,1511548818,Nuuly
12089846387,5,2024-12-21,Unique and Funky!,Received lots of compliments! The material is super cozy and cute for fall or layered in the winter. So cute and loved the “A” classic since my name started with A. Purchased at an awesome price with a promo!,1.45.0,0,1511548818,Nuuly
12077403351,5,2024-12-18,Great staple piece,I’m a sucker for stripes and this is such a cute fit! Classic piece for your wardrobe!,1.44.0,0,1511548818,Nuuly
12072430414,1,2024-12-16,They don’t wash their clothes.,"Well, I received the dresses, and while trying one of them on, I put my hands in one of the pockets and found NAILS. They gave me a free month because of that. Today, I decided to try another one of the dresses they shipped. My husband kept saying something didn’t smell right. When we smelled the dress, it smelled like a rotten rat. I was so embarrassed. Please save yourself the humiliation.  The end up giving me my money back but I def will cancel my subscription",1.44.0,0,1511548818,Nuuly
12063321380,5,2024-12-14,Love Nuuly,This is my third month and I’m really enjoying it!,1.44.0,0,1511548818,Nuuly
12060838207,5,2024-12-13,Love !,Blazer is lightweight but well made. Super flattering shape - can be dressed up or down.,1.44.0,0,1511548818,Nuuly
12055286758,5,2024-12-12,LOVE,"Perfect comfy jacket for work or play. High quality material, true to size, and I love the gold buttons and fringe.",1.44.0,0,1511548818,Nuuly
12049787820,3,2024-12-10,App changes,I’ve had nuuly over 2 years now and love it but recently they changed their app and got rid of the new arrivals tab which I have hated. I do not like having to go to every category and filter “new”. It was much easier having the new arrivals all in one place. Please change it back.,1.44.0,0,1511548818,Nuuly
12045565336,2,2024-12-09,BRING BACK NEW ARRIVALS BROWSING,BRING BACK NEW ARRIVALS BROWSING PLEASE,1.44.0,0,1511548818,Nuuly
12041955560,5,2024-12-08,Classic,Greart cut & fabric. A staple,1.43.0,0,1511548818,Nuuly
12030972410,1,2024-12-05,"Poor Quality Control, and Buggy App","This was my first time using Nuuly, and 1/3 of the items in my box were either damaged, or the incorrect size. Items weren’t even folded in my box. When I opened my box, everything was crumpled like it was someone’s laundry hamper. I tried to contact to support, but the app is not super user friendly for this type of function. You click on the “contact” tab, and it takes you to a page that only has articles going over FAQs. Not one chat box, phone number, email, or hyperlink to be found. I was recommended this service by a friend, and was super disappointed with my first experience.",1.43.0,0,1511548818,Nuuly
12030143968,5,2024-12-05,Versatile piece,"This piece will go through many seasons.   Not so chilly?  Layer lightly underneath; really cold?  Add cashmere underneath.  From pants to skirts to jeans, a great top.  Very excited!!!",1.43.0,0,1511548818,Nuuly
12018931754,5,2024-12-02,Comfortable and Trendy,Such a cozy coverall. Soft denim material. Wore it often and ended up keeping it. Definitely reccommend.,1.43.0,0,1511548818,Nuuly
12018620723,4,2024-12-02,Love Nuuly but things are sold out quite a bit,"Love this service. It’s a great way to be sustainable and fashionable. However, it gets a little frustrating when things are sold out a lot of the time. I wish they would have more options for in demand items.",1.43.0,0,1511548818,Nuuly
12010351876,5,2024-11-30,Bought It!,"Love this sweater, colors are gorgeous, fit is boxy but cute, slightly cropped.  It is itchy so a long sleeve under it is necessary, if you are very sensitive to wool it might be too itchy on your neck without a collared shirt under it. I got tons of compliments and wore it almost every day!",1.43.0,0,1511548818,Nuuly
12009918385,5,2024-11-30,Teddy Coat,This coat is so soft. I love it.,1.43.0,0,1511548818,Nuuly
12006267269,5,2024-11-29,Great rental service,I had been an RTR Loyalist since 2013 but made the switch to Nuuly this year. I’m so happy I did. Great selections and awesome availability. I rarely have to wait too long to get an item I am eyeing. Fantastic value and very customer oriented service and platform. I have bought several items I rented. Love this service.,1.43.0,0,1511548818,Nuuly
12005410400,5,2024-11-29,Rock n roll,Very thin and lightweight. Can wear it year round and the print is awesome.,1.43.0,0,1511548818,Nuuly
11992509835,5,2024-11-25,wear it up or wear it down!,I love the wearability of this top. it literally goes with everything!,1.43.0,0,1511548818,Nuuly
11991161779,5,2024-11-25,So cute and perfect weight for fall,Loved this so much I bought it! I got compliments on it every time I wore it. It’s a cute crop jacket and a nice weight for those days were its chilly and you need a light jacket.,1.43.0,0,1511548818,Nuuly
11983928854,5,2024-11-23,You Should Nuuly,"Love the ease and convenience of Nuuly! There are a ton of options, and it’s fun to discover brands you never thought about wearing, but now love!",1.43.0,0,1511548818,Nuuly
11982666698,3,2024-11-23,Rental is actually less than 3 weeks,Nuuly takes longer with shipping than any of its peers. Once you place your new order it takes them days to process it and then they ship by the slowest means  - it takes about 8-10 days from the time you place your month’s order to when it is in hand meaning you are paying $100 to have clothes for less than three weeks despite them charging you every month. If they are going to take so long with shipping they should charge upon arrival of the clothes for the month instead of automatically charging irregardless,1.43.0,0,1511548818,Nuuly
11980522621,5,2024-11-22,Love My Rentals,I have found Nuuly to save me money.  It gives me the ability to try things out before purchasing an item.  So far I have received some items with tags still on!,1.43.0,0,1511548818,Nuuly
11976508952,5,2024-11-21,Amazing customer service,"I have been using Nuuly for over a year and always love my items. Probably 1/3 of the time I end up getting items still with tags on them. While I love Nuuly for its selection, this review is about their customer service. I misplaced my car keys last month and had written them off. Today I got a package from Nuuly with my keys in them! I’m so appreciative of Nuuly taking the time to make sure that I got my keys back. Thank you Nuuly!!",1.43.0,0,1511548818,Nuuly
11972606918,5,2024-11-20,Obsessed,Loved the fit of this cardigan. It’s perfect for fall and winter. Had to buy!,1.43.0,0,1511548818,Nuuly
11961163342,5,2024-11-17,I’ve never received so many compliments!,I’ve received so many compliments on this jacket. It’s classic and fits perfectly. It’s a little oversized so wearing a sweater under it in colder times is easy. Very easy purchase!,1.43.0,0,1511548818,Nuuly
11938284031,5,2024-11-11,Your new favorite coat,"So comfortable, able to layer and dress up or down. Chefs kiss",1.43.0,0,1511548818,Nuuly
11915830658,5,2024-11-05,So easy to use,Love everything about this app.,1.42.1,0,1511548818,Nuuly
11903569796,5,2024-11-02,Love!!,"Originally rented for a costume-Cruella deVille, but it is so fun and warm! I had to keep it",1.42.1,0,1511548818,Nuuly
11882594227,5,2024-10-27,The perfect little black fur,Perfect fit and so soft.,1.42.1,0,1511548818,Nuuly
11841009729,5,2024-10-16,Love this dress,"Bought for family pictures in size M, the fit is great. Super comfortable, and flattering. Loved it so much I purchased it.",1.42.0,0,1511548818,Nuuly
11840877433,5,2024-10-16,Goes with everything,Great versatile jacket! Runs large. I sized down and still had a nice oversized look!,1.42.0,0,1511548818,Nuuly
11831530736,3,2024-10-13,A+ service B- app,I love nuuly but the app is so frustrating. Attempting to browse and the feed pulls up the same items over and over so you end up seeing the same items listed a dozen times.,1.41.0,0,1511548818,Nuuly
11818372329,1,2024-10-10,No customer service number?,I’ve been trying to get in touch with Nuuly and have had no luck!,1.41.0,0,1511548818,Nuuly
11787101473,5,2024-10-01,super cute,"super cute, great color and fit perfectly",1.41.0,0,1511548818,Nuuly
11786638618,5,2024-10-01,So great I bought them asap,The regulars run short for me and I’m 5’3- the cuff comes down and IMO they look so much better without cuff. Got so many compliments I couldn’t give them back!,1.41.0,0,1511548818,Nuuly
11759826106,2,2024-09-24,Not Size Inclusive,"I’ve been a Nuuly subscriber for just over a year now. I like the service the delivery is fast however, recently like most people my body has changed sizes, now I’m a larger size (8/10) and not a size 2/4. whenever I go to rent anything they don’t have it in my size. I do not suggest the subscription if you’re larger than a size 6, because the items that you inevitably fall in love with, will not be available for you to rent when it comes time.   Summary; The difference in item availability is dramatic and noticeable for “larger” women; not size inclusive because of the lack of availability    Tip: sort by available now in your closet  Con: watch your heart get crushed by your favorite items not be available.",1.40.1,0,1511548818,Nuuly
11759360586,5,2024-09-24,Cute and comfortable,Can dress them up or keep them causal.  Love how comfortable they are!,1.40.1,0,1511548818,Nuuly
11754705253,5,2024-09-22,In love!,Fits so perfectly and everyone complimented them!,1.40.1,0,1511548818,Nuuly
11750027964,5,2024-09-21,Perfect fit,I fell in love with the fit and color of these jeans. The length is perfect for my petite size and frame. And it was nice to have a $20 coupon off so I ended up paying 28 bucks for these beautiful jeans.,1.40.1,0,1511548818,Nuuly
11735758867,5,2024-09-17,Closet favorite for fall!!,Perfect for all the sports! So comfy… dress up or down I grab it the most.,1.40.1,0,1511548818,Nuuly
11731248050,5,2024-09-16,Perfection!,"The colors, the texture, the length, the look. I love ever about this dress. Versatile and flattering and stylish.",1.40.1,0,1511548818,Nuuly
11728014125,1,2024-09-15,Who doesn’t design apps for tablet view????,"This app shows in iPhone dimensions on an IPad. Cmon, that’s like 101. Please consider fixing this!",1.40.1,0,1511548818,Nuuly
11727823048,5,2024-09-15,LOVE,"I love love love nuuly!!!! Its the best thing ever. I’m obsessed w free people, and buy my clothes almost exclusively from them. But they do have weird one off items that I buy, take the tags off, and never wear again because they are uncomfy or ride up or whatever upon first wear. This is the best way to sample clothes, return meh ones, and keep the ones you fall In love with!!! I’ve probably bought 5 pieces over 6 months on nuuly. Looking forward to being a consistent customer!",1.40.1,0,1511548818,Nuuly
11717936931,5,2024-09-12,Tall girls dream,"The fit, color, and cut are office appropriate while still being super flattering. Definitely for girls with a long inseam (I have a 33” inseam and still have to wear this with heels!) Bought after first day of wearing.",1.40.1,0,1511548818,Nuuly
11710803635,5,2024-09-10,Great shirt,"Can dress up or down, so comfy.",1.39.0,0,1511548818,Nuuly
11693362110,5,2024-09-05,Cutest pants I’ve ever ever owned,In love,1.39.0,0,1511548818,Nuuly
11693129412,5,2024-09-05,Nailing Nuuly,"I never write reviews.  Like ever.  But I just can’t hold it in anymore, Nuuly is the most wonderful self care I’ve found for myself, maybe ever.  Every month when that bag gets delivered it’s like the best day ever.  To have the ability to try out so many different labels and purchase what works (at a discount!) is just so exciting for me. I express myself through clothing and color so It fills my cup in so many ways.  Any day I get to adorn something extra special from Nuuly feels so good to my core.  Thanks for creating the space and service, you’ve got a customer for life!!",1.39.0,0,1511548818,Nuuly
11684833672,5,2024-09-03,"So cute, comfy, stylish!",Love these jeans so much I bought them!,1.39.0,0,1511548818,Nuuly
11682533528,5,2024-09-02,Denim skirt,Love this skirt. It’s comfortable and different. So many compliments too. Can be used in the fall or spring. So universal,1.39.0,0,1511548818,Nuuly
11666068772,1,2024-08-29,"Scam, was charged for 4 additional months even after canceling multiple times","Beware, YOU MUST CANCEL THROUGH NUULY.COM NOT THE APP. I REPEAT CANCELING THROUGH THE APP DOES NOT “COUNT”. Even though there is the option to cancel subscriptions through the app, there is shady fine print in the terms and conditions that require all cancellations to be made on the website. This is what the nuuly representative (Gillian) sited to me when I was inquiring as to why I had been charged for an additional 6 months of subscription services despite canceling three times. Gillian refunded me two months, but said because of the terms and conditions regarding cancellation, I cannot get a refund for the other 4 months despite having cancelled through the app with the appropriate window of time. Ridiculous.",1.39.0,1,1511548818,Nuuly
11660391248,5,2024-08-27,Young at heart and busy as can be,"I have a beautiful, active family, and my husband keeps me on my toes with work travel and play. We both come from large families, all over the world.  We have numerous events and outings to need a closet for. Nuuly has given me the freedom to be as wild or as calm as I need to be, depending on events, family visits, or just wanting to feel amazing for my husband and I. I can switch from foxy, to wild, to demure, to classic, to workout. I’ve travelled to the West Coast and East in one months rentals. I will enjoy this for many occasions, seasons, cities, countries, and events, bragging to everyone how my Chandon budget final fits my Dom Perignon desires 🫶🏼",1.39.0,0,1511548818,Nuuly
11647392867,2,2024-08-24,Just rating the app - doesn't work on an Ipad,Kind of disappointing that the app is completely unusable on an Ipad. Seems like something that should have been figured out already.,1.39.0,0,1511548818,Nuuly
11617774560,5,2024-08-16,This is SOOO cute!!!,Love love love. It’s BIG! Go with the smaller size especially if you’re short.,1.39.0,0,1511548818,Nuuly
11615013656,4,2024-08-15,Kaitlin and Morgan!,"Kaitlin and Morgan were the biggest help when a charge was going to be placed on my account for an item I returned. They immediately assisted me and figured out the cause of the issue and resolved the issue, removing the charge! So thankful for those girls for getting it handled so effectively and efficiently!",1.39.0,0,1511548818,Nuuly
11548588762,5,2024-07-29,Love!! 🦋,"Had My eye on this dress for some time.. alas, it was sold out in my size on the SPELL website 😫 I was super happy to find it on Nuuly! An unexpected surprise was that it arrived new with tags! 🙌🏻 Gorgeous dress with a perfect fit! Flowy & comfortable in the heat! Sooo many compliments!! 🦋💗💙 Bought it! 🤗",1.38.0,0,1511548818,Nuuly
11546110163,5,2024-07-28,What I’ve been missing in my life!,I love to shop but always have had expensive taste without the budget to support my style! Nuuly has been such a fun way to explore my style without spending a fortune.. I’m so excited about it and have told all my friends and family about it!,1.38.0,0,1511548818,Nuuly
11541813626,1,2024-07-27,The Substitution system makes it not worth it,"after you place your OVER ONE HUNDRED DOLLAR ORDER, they will randomly swap items for other random items without your consent, and you won’t find out until it’s already shipped.  Like truly items that I have never seen, weren’t even saved to my closet, and are kinda just plain ugly will show up at my door. This has happened 2 months in a row. To be expected to pay $100 a month and possibly not even receive the items you’ve ordered is outrageous.  Why would you not notify the subscriber and ask them what item they’d want to swap for?? For example: last month I ordered JEAN SHORTS and they swapped it for a FLEECE SWEATER. It’s august.  Waste of money, INCREDIBLY frustrated.",1.38.0,0,1511548818,Nuuly
11525959555,1,2024-07-23,Availability problems,"The app will advertise an item as available, and 20 minutes later it will disappear. Very frustrating.  Nuuly has many availability issues with their more popular styles.",1.37.0,0,1511548818,Nuuly
11525605955,5,2024-07-23,The BEST customer support,"Nuuly is the best! They have the cutest styles, are always updating their inventory, and the app is super easy to use. You can pause when you want to skip a month. I’ve always only had great experiences with their customer service, always kind and helpful. Highly recommend ✨",1.37.0,0,1511548818,Nuuly
11504141088,4,2024-07-17,Adorable! So many Compliments!,This is super cute and I loved the way it fit. I got so many compliments that I had to buy it. The only problem was the lining on the inside of the jumpsuit was falling past the ankles so I am going to have someone take care of that but it was still worth buying to me!,1.37.0,0,1511548818,Nuuly
11496252926,1,2024-07-15,poor user experience & nothing in stock,"the actual app experience is not great. trying to find your size is hard because they don’t let you filter by jean size. for example, i know what my size is in levi’s jeans (28, 30, etc) but i can’t search by that. i can only search by 2, 4, 6, etc. you also can’t filter out maternity items so oftentimes i will filter by what’s available and in my size and get a bunch of pieces for pregnant people or in sizes that doesn’t actually fit me.  as of 2024, nothing is every in stock! if i filter my list of 300 pieces to show what is in stock, it reduces to 70, but of that 70, 67 of the items are winter wear i added last season. stop allowing new members until you can figure out how to keep seasonally appropriate clothes in stock for you current members!!!!",1.37.0,0,1511548818,Nuuly
11476531445,5,2024-07-10,Cute and functional,This app has always been super easy to navigate and organize the things I want now and the things I might want to get later for certain occasions. The chat feature has also been super useful and has connected me quickly to real ppl who actually help!,1.36.0,0,1511548818,Nuuly
11467560593,5,2024-07-07,Beautiful,This fits so well and I love it! I purchased this one!,1.36.0,0,1511548818,Nuuly
11448127498,5,2024-07-02,All seasons,"Perfect layering piece for spring,  summer, fall!  I wore this over dresses, tees, etc.  fit is relaxed and true to size.  I typically purchase small and the small was perfect!",1.36.0,0,1511548818,Nuuly
11442812905,2,2024-06-30,Not enough in stock,"Been using Nuuly for about 2years and it was great at first. Now that it’s risen in popularity, it’s hard to even find 6 pieces in my size at all. The idea is great and they have really cute options but I’m not sure the quantity of items meet the demand anymore.   Last month I paid the $100 only to not be able to rent anything at all bc by the time I found 6 pieces something originally in my cart was rented out by someone else. I think adding a “safety timer” for a person’s cart would be helpful or simply increasing the quantity of clothes per size.",1.36.0,1,1511548818,Nuuly
11407593602,5,2024-06-21,So Pink and So Gorgeous,"This piece is so much prettier in person than in photos. I couldn’t send it back, had to purchase and keep. If you are considering trying it, go for it. You will not be disappointed!",1.36.0,0,1511548818,Nuuly
11398883848,5,2024-06-19,Best fit jeans,What a surprise find! Didn’t know about Agolde before and now I’m obsessed. Bought these!,1.36.0,0,1511548818,Nuuly
11389392697,5,2024-06-16,Obsessed,My sister tried to get me to convert for years and I understand why. The clothes are amazing and it’s my new favorite way to shop. The returns are so easy as well.,1.36.0,0,1511548818,Nuuly
11384723115,5,2024-06-15,Must Have Staple,2nd time I rented this and had to buy! It’s perfect to pull on in the sub-zero temps at work and looks cool over a tee with jeans. I live in the Southeast US where I know I’ll where this all year.,1.36.0,0,1511548818,Nuuly
11367535276,3,2024-06-10,Lack of app and web features,"Love idea and the clothes. However, given the limited sizing in popular items, I spend way too much time trying to manually find available articles.   Why can’t you just search by size and only see what’s available in your selected size?! Every. Single. Clothing. App/site has this feature!   Product and devs, please please fix this quickly. I am going to need to stop this service because it just makes me so mad that there’s basically nothing available and it takes hours to fill my box.   I’m not at all upset about availability. I get supply and demand… just make it easy and transparent. Pretty please!!",1.35.0,0,1511548818,Nuuly
11355052283,5,2024-06-07,Loved them so I bought them:),These are the perfect pants.  I’m petite and find a good fit challenging.  I’ve rented these pants in denim and linen and love them all. I was so happy to take advantage of a promo and now I’m the proud owner of the most comfortable and flattering pants that can be worn in all seasons.,1.35.0,0,1511548818,Nuuly
11354468916,3,2024-06-07,I keep having to contact support,"I’ve been using nuuly for a few years on and off. I’ve had a decent experience in the past. However now, I’ve had to contact support more times than I’d like. In one order I chose a 2 piece set but the zipper was broken on one item, so it didn’t make sense to wear either. I wasn’t satisfied with the resolution that came up with considering I couldn’t wear 2/6 items.   Recently, i had an issue with my order going though. So the order didn’t finally go through until a few days before my vacation. I paid extra for checked bag so i could fit the clothes in my luggage. But now Im not even receiving the order until the day before I leave my trip! I’m beyond frustrated. I was expecting the 2-3 day shipping.",1.35.0,0,1511548818,Nuuly
11339570171,5,2024-06-03,Super cute for work or date night,Great length and easy for cute date night in the city or work,1.35.0,0,1511548818,Nuuly
11323656502,1,2024-05-30,I can’t open an account,"When I try to sign in, it says my phone number is not valid and doesn’t allow me to proceed.",1.35.0,0,1511548818,Nuuly
11320135199,5,2024-05-29,Awesome service!,Nuuly makes it so easy to experiment with clothing that you may not necessarily wear all the time. It is insanely fast shipping and the prices can’t be beat when you decide to buy! 5 stars to the best shopping experience out there!,1.35.0,0,1511548818,Nuuly
11314923668,5,2024-05-27,Keeper Jeans,"Comfortable as can be, flattering but fashion-forward.  Finding the right jeans that fit the right way are hard to find, so when you do, hold on to them!",1.35.0,0,1511548818,Nuuly
11291577823,5,2024-05-21,Tell Everyone!,"I tell everyone I meet from friends to random people to DMing my favorite brands. As an avid fashion lover I’m always shopping and now with a baby my personal spend was limited. NUULY came to me at the perfect time so I can always have a fresh fit when travel for work and play! More people join, more brands will come and we will really inspire each other further with style and confidence. Great work!",1.34.0,0,1511548818,Nuuly
11250207578,1,2024-05-09,Months of attempted sign up with error,I’ve tried for months to sign up and their payment screen throws an error. Crazy! You would think they don’t want my money. The AI bot chat makes it impossible to reach a real person to sign up. Guess I’ll just continue to rent the runway,1.34.0,0,1511548818,Nuuly
11243573264,5,2024-05-07,The best customer service!!!,I never write reviews but I had to for nuuly!!! Everything about the company is great but their customer service is a 10/10. If I ever have an issue (which is rare) all I have to do is contact them through the app and they get back to me within a reasonable time with a solution. I have never left a chat feeling unhappy!! I think honestly from how impeccable their customer service is why I have used nuuly for so long🩷,1.34.0,0,1511548818,Nuuly
11242054182,5,2024-05-07,Best clothing rental in the business,1000/10 would recommend,1.34.0,0,1511548818,Nuuly
11222184477,5,2024-05-01,it’s a keeper,always need a white top. I liked it so much I bought it!,1.33.0,0,1511548818,Nuuly
11211266941,5,2024-04-28,Bought them!,Versatile stylish pants to dress up or down!,1.33.0,0,1511548818,Nuuly
11209976089,4,2024-04-28,Enjoy,Wish you could opt to keep parts of rental longer,1.33.0,0,1511548818,Nuuly
11186713609,5,2024-04-21,Best shorts ever,These are the best shorts ever. TTS. You can absolutely dress up or down - I was happy wearing to WFH but also super comfortable wearing these out and about. Haven’t dressed them up yet but can myself doing so. They are super comfortable and flattering and everyone should absolutely rent these!! I purchased!!,1.33.0,0,1511548818,Nuuly
11163366619,5,2024-04-15,Loved this top,This top fit amazingly well for a halter - no bra needed. Couldn't help but buy,1.33.0,0,1511548818,Nuuly
11163084555,5,2024-04-15,Loved it so much a bought it,Love that the ruffles go vertical.  Much more slimming than most ruffles skirts,1.33.0,0,1511548818,Nuuly
11139618731,5,2024-04-09,What a great summer dress!,"Honestly, I think it gets hotter every year in the south! This is the most perfect dress for casual or dressier wear! Good sizing on this one. You aren’t bogged down with heavy fabric or a dress that sticks to you! I love it! It’s now MINE!",1.32.0,0,1511548818,Nuuly
